source_sheet,source_row,guide_family,model_key,model_key_confidence,section_family,orderable_rpo,ref_rpo,description,variant_id,body_code,body_style,trim_level,raw_status,status_symbol,footnote_refs,canonical_status,source_detail_raw
Exterior 4,58,corvette,zr1,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1x,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1x,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1x,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,58,corvette,zr1x,high,exterior,DPL,,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,59,corvette,zr1,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1_1lz_r07,1YR07,coupe,1LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1_3lz_r07,1YR07,coupe,3LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1_1lz_r67,1YR67,convertible,1LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1_3lz_r67,1YR67,convertible,3LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1x,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1x_1lz_s07,1YS07,coupe,1LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1x,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1x_3lz_s07,1YS07,coupe,3LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1x,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1x_1lz_s67,1YS67,convertible,1LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,59,corvette,zr1x,high,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,zr1x_3lz_s67,1YS67,convertible,3LZ,A,A,,available,Carbon Flash with Silver accent Full Length Dual Racing Stripes
Exterior 4,60,corvette,zr1,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1x,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1x,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1x,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,60,corvette,zr1x,high,exterior,DUW,,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r07,1YR07,coupe,1LZ,--,--,,not_available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r07,1YR07,coupe,3LZ,--,--,,not_available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r67,1YR67,convertible,1LZ,--,--,,not_available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r67,1YR67,convertible,3LZ,--,--,,not_available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1x,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1x,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1x,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,61,corvette,zr1x,high,exterior,DTB,,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,62,corvette,zr1,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1_1lz_r07,1YR07,coupe,1LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1_3lz_r07,1YR07,coupe,3LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1_1lz_r67,1YR67,convertible,1LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1_3lz_r67,1YR67,convertible,3LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1x,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1x_1lz_s07,1YS07,coupe,1LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1x,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1x_3lz_s07,1YS07,coupe,3LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1x,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1x_1lz_s67,1YS67,convertible,1LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,62,corvette,zr1x,high,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,zr1x_3lz_s67,1YS67,convertible,3LZ,A,A,,available,Carbon Flash Metallic Full Length Dual Racing Stripes
Exterior 4,63,corvette,zr1,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1x,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1x,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1x,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,63,corvette,zr1x,high,exterior,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,64,corvette,zr1,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1x,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1x,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1x,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,64,corvette,zr1x,high,exterior,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,65,corvette,zr1,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1_1lz_r07,1YR07,coupe,1LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1_3lz_r07,1YR07,coupe,3LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1_1lz_r67,1YR67,convertible,1LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1_3lz_r67,1YR67,convertible,3LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1x,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1x_1lz_s07,1YS07,coupe,1LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1x,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1x_3lz_s07,1YS07,coupe,3LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1x,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1x_1lz_s67,1YS67,convertible,1LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
Exterior 4,65,corvette,zr1x,high,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,zr1x_3lz_s67,1YS67,convertible,3LZ,A,A,,available,Sterling Silver Full Length Dual Racing Stripes
